Source	CreatedDateTimeUtc	Category	Score	Score contextRequired	Score text	ID	SourceUri	User	Content
rtvslo	2015-02-03 10:38:00	Gospodarstvo	3.0	false	-1.0	9719.0	http://www.rtvslo.si/gospodarstvo/januarja-se-je-brezposelnost-krepko-povecala/357413	tron	Hehe,še vedno sanjajo o magičnih 120k brespoelnih,a tričetrt firm je propadlo. Številka se giblje okrog 200k-250k.
rtvslo	2015-10-06 15:11:00	Gospodarstvo	3.0	false	-1.0	9784.0	http://www.rtvslo.si/gospodarstvo/septembra-je-prvo-sluzbo-prek-zavoda-iskalo-1-414-ljudi/375673	kozorog1973	diax to pomeni dvoje, najpomembnejše ap je da so mladi obupali nad tem Zavodom in se sploh ne prijavljajo, ostali pa so se pač vrnili iz delavnic pisanja življenjepisov in motivacijskih pisem:)
rtvslo	2011-03-14 17:57:00	Šport	3.0	false	0.0	9094.0	http://www.rtvslo.si/sport/zimski-sporti/vecni-kritik-je-dregnil-v-jedro-slovenske-smucarske-sole/253066	Mefisto	Resnica boli?
24ur	2015-07-18 14:24:00	Šport	3.0	false	0.0	8044.0	http://www.24ur.com/sport/nogomet/1_snl/derbi-na-kanalu-a-olimpija-v-stozicah-gosti-gorico.html?bl=0	tomjaz	derbi je med Koprom in Domžalam
rtvslo	2015-10-06 21:10:00	Šport	3.0	true	1.0	9068.0	http://www.rtvslo.si/sport/zimski-sporti/ni-tine-maze-ni-panike-za-slovenske-smucarje/375686	zigadr	Up je Kosi!!! Po zdej znanih podatkih je top pripravljen
24ur	2015-10-23 20:53:00	Šport	3.0	false	0.0	8095.0	http://www.24ur.com/sport/nogomet/1_snl/mandaric-opravicujemo-se-nasim-zvestim-navijacem-naredili-smo-vse-da-bi-derbi-bil.html?bl=1	johndoe35	Maribor se boji še enega poraza
rtvslo	2011-03-14 19:18:00	Šport	3.0	false	0.0	9012.0	http://www.rtvslo.si/sport/zimski-sporti/vecni-kritik-je-dregnil-v-jedro-slovenske-smucarske-sole/253066	weineck	Hja, Sitar je spet nek prepotenten vseznalec ala Šmitek ipd...  Tudi v svetu, v smučarski stroki obstajajo različni pogledi  na to s kolikšnim odklonom, s kakšno razporeditvijo teže med smučkama  naj bi tekmovalec odpeljal zavoj. Mnenja  temeljijo na študijah trenutno najboljših tekmovalcev  v svetovnem pokalu, ampak če jih podrobno opazuješ vidiš da ima vsak določeno specifiko in težko je reči katera je bolj prava  Vsekakor  Cuche, avstrijska stara garda (Raich, Goergel) niso merilo sodobne tehnike! Za zgled se največ jemlje Ligethy, ker je pač že dve leti vodilni veleslalomist ampak ne vem če je njegova tehnika res tista, ki bi jo vsi morali posnemati. Po moje je on trenutno vodilni veleslalomist, ker je pač svoj način smučanja izpilil do maksimuma in ima sebi primeren material, ki ga maksimalno izkorišča. Velikokrat si pomaga z roko v zavoju, dostikrat je njegovo težišče nazaj, smuči ga prehitijo,pa to pač rešuje z akrobatskimi vložki in ekstremnimi nagibi.           Osebno menim da bi morali študirati in posnemati tehniko letošnje francoske veleslalomske reprezentance, in avstrijske mlade garde (P. Schoephofer, M. Hirscher), ki gradi na stabilnem položaju na smučeh, mirnem zgornjem delu telesa in čisti izpeljavi zavoj po robniku. To je bližje dosledni karving tehniki in nekako nasprotno od tistega kar trdi Sitar.   Pravilno ste pokritizirali nekateri da bi se samooklicani smučarski strokovnjak pri svoji trditvi moral potruditi vsaj toliko da primerja položaja smučarjev v isti fazi zavoja in  iz istega kota - njegova primerjeva nima nobene osnove  Ko je govora o odklonu, razporeditvi teža, je treba je ločit posamezne faze zavoja in ne moreš govorit kar počez (že taka osnovna stvar mi vzbuja dvom, da je Sitar res kompetenten smučarki strokovnjak) - pri vhodu v zavoj naj bi bilo večino teže na zunanji smučki in odklon zg. dela telesa minimalen; skozi zavoj se postopno povečuje deleže teže na notranji  smučki, tako da je ob izhodu iz zavoja in razbremenitvi večina že na notranji (novi zunanji), odklon pa je drugi fazi zavoja nujen za poravnavanje zg. dela telesa in projekcijo v naslednji zavoj.
rtvslo	2015-07-29 07:41:00	Gospodarstvo	3.0	false	0.0	10708.0	http://www.rtvslo.si/gospodarstvo/po-izbruhu-krize-leta-2008-letos-najvec-prodaj-nepremicnin/370612	K_ris	@Geres*  Meni ni čisto jasno, kako so to pri Financah računali. Sumljiva mi je že cena za Berlin, kjer naj bi stanovanje stalo le 76.800 evrov, iz česar sklepam, da tam niso vzeli centra. Ampak pustimo to in poglejmo tisto, kar je preverljivo narobe.  Za Ljubljano so za 40m2 veliko stanje vzeli ceno 123.600 evrov. To pa so primerjali s povprečno (neto) plačo, ki v Ljubljani znaša 1.124,67 evrov (podatek Sursa). Če prvi podatek delimo z drugim, dobimo, da se v Ljubljani za takšno stanovanje dela 110 mesecev (in ne 154). Pa tudi če namesto ljubljanske upoštevam slovensko povprečno neto plačo, ki znaša 997,51 evrov, dobim 124 mesecev oz. 30 mesecev manj, kot so izračunali na Financah.
rtvslo	2014-02-13 11:05:00	Šport	3.0	false	1.0	12185.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/maze-moj-sportni-cikel-se-koncuje-z-olimpijado/329767	Amethist	Ko se bo poslovila jo bom res pogresala. Smucanje zensko spremljam sam zarad nje. Mogoce jo bo Ilka nasledila, ce bo imela sreco in nic poskodb in bo dobila ekipo ki bo garala in jo spodbujala.
rtvslo	2015-07-29 09:03:00	Gospodarstvo	2.0	false	0.0	10716.0	http://www.rtvslo.si/gospodarstvo/po-izbruhu-krize-leta-2008-letos-najvec-prodaj-nepremicnin/370612	fritaja	@Geres Zakaj pa najem ni opcija?
reporter	2015-08-31 12:20:18	Drugo	2.0	false	1.0	11171.0	http://www.reporter.si/slovenija/s%C5%A1k-o-begunski-krizi-dr%C5%BEavljani-smo-pred-testom-solidarnosti/54894	aligator	Aligator...  Eden in edini nickname...
24ur	2013-08-14 13:05:00	Drugo	3.0	false	-1.0	12933.0	http://www.24ur.com/evroobmocje-je-izslo-iz-recesije.html?ar=	Obelixxx	"Pa poglejmo bolj primerljive države: - Češka je povečala BDP za 0,7% v zadnjem četrtletju, kar je več od pričakovanj - Slovaška je povečala BDP za 0,9% v zadnjem kvartalu, kar je več od pričakovanj. V Osloveniji pa je edina ""občutna rast"" v številu socialističnih floskul, 300%, vse v skladu s pričakovanji. :D"
24ur	2014-06-14 12:57:00	Drugo	3.0	false	-1.0	12925.0	http://www.24ur.com/novice/slovenija/preverite-kje-se-boste-lahko-v-vrocih-dneh-ohladili-kopalisca-ze-ponujajo-vrsto-uzitkov.html?bl=0	Fenerbahce	pri nas glede na ponudbo pretiravajo s cenami...
rtvslo	2015-05-08 12:07:00	Gospodarstvo	3.0	false	0.0	10653.0	http://www.rtvslo.si/gospodarstvo/gzs-izboljsal-napoved-gospodarske-rasti-na-2-1-odstotka/364599	paperclip	"Tile na GZS pa so mojstri. V dobrem mesecu takole spremenijo pogled:  26. marec 2015  ""Na GZS-ju po prvi presoji predvidevamo, da bo gospodarska rast letos znašala okoli 1,5 odstotka, morda nekoliko več, nikakor pa ne bo nad dvema odstotkoma,"" je dejala izvršna direktorica za zakonodajo in politike Alenka Avberšek.  8.5.2015 Gospodarska zbornica Slovenije letos napoveduje 2,1-odstotno gospodarsko rast. ""Glavni generatorji optimizma porabnika bodo nizke obrestne mere, nezadolženost gospodinjstev in izboljšanje stanja na trgu delovne sile,"" so v zbornici (GZS) zapisali v danes objavljeni napovedi"
rtvslo	2014-03-09 14:41:00	Šport	2.0	true	0.0	8365.0	http://www.rtvslo.si/sport/zimski-sporti/freund-prvi-nemec-po-letu-2000-z-zmago-v-oslu-prevc-11/331678	webmaher	evo Ammann moli za pomoč narave :-))))
rtvslo	2013-12-17 07:18:00	Šport	3.0	false	1.0	12228.0	http://www.rtvslo.si/sport/sportni-sos/slavkovih-10/100-sportnih-dogodkov-leta-2013/324740	PetpaPit	Mogoče bi lahko ob uspehu Tanje Žakelj (evropska pvakinja) omenili tudi, da je zmagala v skupnem seštevku SP. =)
rtvslo	2014-02-23 22:15:00	Šport	3.0	false	0.0	12280.0	http://www.rtvslo.si/sport/sportni-sos/tina-maze-edina-smucarka-z-dvema-zlatima-medaljama/330393	itan mm	Na sosednjem portalu imas clanek o tem :)  Katerem portalu?
rtvslo	2015-04-07 12:05:00	Gospodarstvo	3.0	false	1.0	9861.0	http://www.rtvslo.si/gospodarstvo/marca-obcutno-vec-zaposlitev-brezposelnost-se-je-zmanjsala-po-vsej-sloveniji/362283	Sossa	Zanima me predvsem, koliko se je povečalo število samozaposlenih, ker veliko delodajalcev sedaj ponuja le take službe. Odpri sp, tukaj je pavšalno plačilo, ponavadi nekaj več kot minimalc in delaj svobodno za nas cca. 10-12 ur na dan. Iz tega naslova lahko delodajalec najame večje število delavcev takrat ko jih rabi. Zanimivo mi je to, da to dopušča ravno tisti, ki tukaj največ izgublja. Vesel pa sem teh spodbudnih novic in da se končno že konča to depresivno množično stanje v tej državi.
rtvslo	2014-02-15 08:43:00	Šport	3.0	false	1.0	12247.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/video-tini-maze-nova-medalja-usla-le-za-desetinko/329931	miki_miska	Ja nič pero mišica mora ubranit slovensko čast dneva
finance	2015-02-15 13:10:00	Šport	3.0	false	1.0	8324.0	http://www.finance.si/8817461/Koliko-zaslu%C5%BEi-Peter-Prevc	tone45	Nemoralno od financ je, da sedaj ko je dosegel svetovni rekord se že špekulira koliko zasluži. Sa osebno odobravam vse naložbe, ki povečujejo produktivnost in gredo v smer razvoja naše ekonomije. Tudi PREVC je naredil to, da ni šel v prvo gostilno in častil vse ampak je vložil v razvoj družinskega podjetja in to je pozitivno. ZAto vsa pohvala PREVCU, ki z svojimi nastopi pozitivno predstavlja našo državo v svetu. Še enkrat KAPO dol.
24ur	2014-02-26 13:54:00	Šport	3.0	false	0.0	11867.0	http://www.24ur.com/tina-maze-nominirana-za-najvisje-sportno-priznanje-na-svetu.html?ar=	jakopinjure	Kdo pa je ta Maze Tina?
rtvslo	2013-09-18 07:41:00	Šport	3.0	false	1.0	8252.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/levjesrcni-slovenci-trcili-ob-francoski-zid/317948	sepetertar	Živčen že od konca tekme Grčija - Hrvaška!...gremo naši...verjamem seveda v zmago in upam na podoben začetek kot proti Grkom. Samo da ne bo tesne končnice, ker me bo po tleh rukln :D  MI SLOVENCI!!!!!!!!!!!!!!!
rtvslo	2012-10-21 08:22:00	Gospodarstvo	3.0	true	0.0	7917.0	http://www.rtvslo.si/velikih-5/sonja-smuc-velik-del-uspeha-je-bil-dosezen-na-racun-zadolzevanja/293977	zabiče	p.s.-in nobeden nima pravice nobenemu te možnosti-ODVZETI !!!
24ur	2013-02-28 18:54:00	Šport	3.0	false	1.0	10182.0	http://www.24ur.com/sport/zimski_sporti/prevc-spet-v-igri-za-medaljo.html?ar=	krneki_P	to legendo :) 2 medalji :) mišica:) . Avstrijci pa še polepšali dan :P
24ur	2014-02-15 20:31:00	Šport	3.0	false	-1.0	10158.0	http://www.24ur.com/sport/zimski_sporti/peter.html?ar=	You are always on my heart	Jaz ne razumem zakaj brišete komentarje? Mi lahko kdo pojasni?
24ur	2015-10-20 10:35:00	Šport	3.0	false	1.0	8633.0	http://www.24ur.com/sport/nogomet/povratna-tekma-proti-ukrajincem-uradno-v-mariboru.html?bl=0	dule	Zgleda, še niso popravili razsvetljave, Maribor prvak!
rtvslo	2015-05-29 10:55:00	Šport	3.0	false	1.0	12367.0	http://www.rtvslo.si/sport/nogomet/bo-razplet-na-poljskem-olajsal-mariboru-pot-v-ligo-prvakov/365969	Preprost2	@blackened  se strinjam, Olimpija ima verjetno koficient  (-2.558). Če MB prileze v 4.predkrog ima EL skupinski del, pa če se vsi na trepalnice postavijo. Končno bolj resen klub, ki ve kaj hoče.
rtvslo	2015-03-11 11:29:00	Šport	3.0	false	1.0	9074.0	http://www.rtvslo.si/sport/zimski-sporti/lep-uspeh-slovenskega-smucanja-hrobat-svetovni-prvak-hadalin-srebrn/360244	JanezNovak	Hoho, mogoče pa slovensko smučanje po Tini Maze le ne bo tako črno kot se govori.
rtvslo	2015-07-29 12:16:00	Gospodarstvo	3.0	false	1.0	10726.0	http://www.rtvslo.si/gospodarstvo/po-izbruhu-krize-leta-2008-letos-najvec-prodaj-nepremicnin/370612	Binder Dandet	@Peacemaker: Eto, poslovna priložnost. Postaneš generalni uvoznik za takšne nepremičnine. Kamot ceno daš na 80.000€, pa boš ti lepo služil, pa mi bomo poceni kupovali.
24ur	2015-11-17 22:47:00	Šport	3.0	false	-1.0	8625.0	http://www.24ur.com/sport/nogomet/foto-slovenci-pustili-srce-na-igriscu-a-ostali-brez-evropskega-prvenstva.html?bl=0	I14	Kampl daleč najslabši, ukvarja se samo s sodnikom. Vsi ki ga hvalite si ga pelte domov pa vam naj s svojo frizuro krasi sobo,
24ur	2015-09-30 12:38:00	Šport	3.0	false	1.0	9118.0	http://www.24ur.com/sport/ostalo/skakalce-v-planici-pricakalo-sest-steklenic-penine.html?bl=0	Šalabajsi	Pozimi jim bo Pero dal vetra....
rtvslo	2015-06-27 09:30:00	Politika	3.0	false	-1.0	11062.0	https://www.rtvslo.si/evropska-unija/cipras-od-grske-vlade-zahtevajo-novo-breme-za-grsko-ljudstvo/368452	K_ris	@ZBit  Tu gre za okrepitev moči v pogajanjih in ne za prepuščanje odločanja. Trojka lažje izsiljuje vlado kot ljudstvo. Če izsiljuje ljudstvo, je namreč to precej nedemokratično početje.
rtvslo	2015-08-03 17:05:00	Gospodarstvo	1.0	false	0.0	12533.0	http://www.rtvslo.si/gospodarstvo/goriva-cenejsa-trosarine-visje/370974	neterk	http://www.oeamtc.at/  Poišči Spritpreise škatlico na desni Tiefstpreise: Diesel 1.026 € Super 95 1.179 € (Aktualisiert: 9:23)  Verjetno pa iščeš po regijah: - Kaernten/Koroška, - Steiermark/Štajerska, - Burgenland/Gradiščansko
reporter	2015-01-01 10:14:06	Politika	3.0	false	-1.0	8402.0	http://www.reporter.si/slovenija/peter-stari%C4%8D-diagram-ki-pove-vse-o-u%C4%8Dinkovitosti-na%C5%A1ih-vlad/48858	upokojenka	Ko Masleša trdi da oni delajo vsaj tako dobro kot druge državne institucije, potem vemo kje smo. Mafija na vsakem koraku. Mariborsko orožje, kdaj se bo razkrilo za javnost kako se je s tem okoristil ZKS kader s Kučanom na čelu, ali pa izraelske havbice, ki jih sta kupovala s Kacinom. Kdo se bo poigral s žrtvami na Počku zaradi stare šare - havbice. Koliko so dobili plačano akterji Depale vasi, dosmrtne rente, ali dobre službe po evropskih institucijah ob prikrojenem filmu Patrija. Zakaj se ves ZKS kader boji Janše in se namesto z reševanjem države ukvarja samo z njim, odkar imamo to vlado niso delali drugega kot ekspertize o zadevi patrija, čeprav se tiste sodne solate niso niti dotaknili.
reporter	2015-01-07 09:04:11	Politika	3.0	false	-1.0	10808.0	http://www.reporter.si/slovenija/levi-radikalec-cipras-program-gr%C5%A1ke-sirize-je-slab%C5%A1i-od-programa-komunistov/49008	Mižek Figa	Dobra praksa je ameriška. Rdečkarje so strpali v rezervate!
24ur	2013-12-07 13:27:00	Šport	3.0	false	1.0	11878.0	http://www.24ur.com/lindsey-vonn-ob-povratku-ocitno-sem-se-malo-zarjavela.html?bl=1	ozil	bičeš opet najbolja lindseeeey
rtvslo	2015-06-10 17:20:00	Gospodarstvo	2.0	true	1.0	9516.0	http://www.rtvslo.si/gospodarstvo/nadzorniki-sdh-ja-sprejeli-osnovno-ponudbo-za-telekom-cinven-brez-komentarja/367208	fafaron	Čujte, pubeci, takle je!
24ur	2013-12-11 08:13:00	Šport	3.0	false	-1.0	11912.0	http://www.24ur.com/sport/zimski_sporti/lindsey-vonn-razmislja-da-do-socija-ne-bo-vec-nastopala.html?bl=0	Ofca1A	Olimpijske igre niso najbolj pomenbne, vsaka tekma je pobenbna,.....Če zmaga v vseh disciplinah na OI s tem nebo najboljša smučarka.
finance	2014-09-16 08:18:00	Gospodarstvo	3.0	false	-1.0	9577.0	http://www.finance.si/8809586/Mramor-napovedal-kr%C4%8Denje-izdatkov-nepremi%C4%8Dninski-davek-ostaja	bigl	Glede odgvornosti dajanja kreditov se spreneveda, seveda je jasna odgvornost. Mislim, da tudi najbolj jasne slike o stanju nima (vi pravite, da jo ima). Z letala se tla vidi drugače kot na tleh. Ampk to bo že sam ugotovil. Drugače pa plus, da se keynesianstva ne moremo iti, to pa je tudi bistvo. Vse ostalo bo potem drugače kot si marsikdo iz koalicije predstavlja, bolj prav bi moralo biti. Vprašanje, če bo zdržal v miljeju demokratičnih socialistov. Lep dan.
rtvslo	2014-06-10 15:20:00	Gospodarstvo	3.0	false	0.0	9289.0	http://www.rtvslo.si/gospodarstvo/drzavni-holding-uradno-vzpostavljen-sod-se-je-preoblikoval-v-sdh/339070	Miki_79	mans, saj si mislil vse parlamentarne stranke tako leve kot desne.
rtvslo	2015-02-20 12:30:00	Šport	3.0	false	1.0	10026.0	http://www.rtvslo.si/sport/kosarka/pat-riley-goran-dragic-je-popolna-okrepitev-za-miami/358783	kataklizma	zdej pa za Miami navijat :)
rtvslo	2012-04-22 18:02:00	Šport	3.0	false	1.0	8168.0	http://www.rtvslo.si/sport/nogomet/prva-liga/foto-maribor-z-osmico-potrdil-deseti-naslov/281629	AmuntValencia	bravo štajarci
finance	2014-01-25 11:01:00	Šport	3.0	false	1.0	8327.0	http://www.finance.si/8355695/Prevc-zmagal-in-prevzel-vodstvo-v-svetovnem-pokalu	Endimion	Bravo!
rtvslo	2015-08-21 22:54:00	Šport	3.0	false	0.0	8722.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2015/slovenci-niso-blesteli-a-za-ukrajince-je-bilo-dovolj/372235	go keith go	@ mile, ne tolaži se preveč s tem kaj je lani Ukrajina dosegla na EP in SP. Tale Ukrajina letos je izgubila 2 tekmi proti Franciji za 30 točk. Francozi so po moje skupaj s Srbi letos res najmočnejši, tako da približno toliko smo oddaljeni od vrha trenutno. Včerajšnja tekma je bila res daleč od dobre. Na srečo vseeno mislim, da lahko fantje še vseeno igrajo precej bolje. Čudežev pa ne pričakujem.
24ur	2011-09-27 09:11:00	Gospodarstvo	3.0	false	-1.0	7868.0	http://www.24ur.com/novice/svet/po-odpisu-ne-bi-nihce-vec-vlagal-denarja-v-evropo_comment_p2_a34.html?ts=1379138070&stream_cat=3	quantrum	PA KOMU JE CEL SVET DOLŽAN, VESOLJCEM ????
rtvslo	2015-09-08 22:53:00	Drugo	3.0	false	-1.0	11488.0	http://www.rtvslo.si/slovenija/slovenija-se-na-morebitni-val-beguncev-dejavno-pripravlja/373544	TheThird	Pretežni del vernikov in slovenske desnice že dolgo ni razmišljali tako drugače od papeža. #begunci
rtvslo	2015-06-16 12:34:00	Šport	3.0	false	1.0	10048.0	http://www.rtvslo.si/sport/kosarka/malo-moznosti-za-nastop-gorana-dragica-na-ep-ju/367640	Zbornaya Komanda	Bodite prizanesljivi do Gorana. Njegov počitek traja šele od aprila in upam, da ne pričakujete, da bo medtem ko bo njegova žena rodila, on na drugem koncu sveta - na Hrvaškem.
rtvslo	2014-12-10 13:10:00	Šport	3.0	false	-1.0	12448.0	http://www.rtvslo.si/sport/nogomet/slovo-maribora-s-porazom-a-z-dvignjeno-glavo/353234	COLD	@Vision : ma pusti mu veselje, me prav zanima kolikokrat ga je MB za.ebal čeprav je bil prepričan v pobrane  drobtinice na stavah ??? Tako @gargamel MK kot @OLIMPIJAvSRCU in vama podobni ki ste želeli pobrati drobtinice z stavo proti MB - je fajn bolelo ko še tistega drobiža ni bilo ??????
24ur	2014-02-15 21:01:00	Šport	3.0	false	1.0	10199.0	http://www.24ur.com/sport/zimski_sporti/peter.html?ar=	SixtoRodriguez	joooooj ta stoch grrrrrrrr. če bi vsaj kasai dobil zlato če je pero ni ne pa ta štrudl. damn it. sicer pa bravo pero upam da bo ekipna zlata
rtvslo	2015-07-06 12:25:00	Politika	3.0	false	1.0	11069.0	http://www.rtvslo.si/evropska-unija/cipras-na-nova-pogajanja-v-imenu-vseh-grkov/369093	yanis	"Ne želi drugemu nečesa, česar ne želiš da se zgodi tebi""."
rtvslo	2014-08-04 06:30:00	Drugo	3.0	false	-1.0	12865.0	http://www.rtvslo.si/moja-generacija/iz-katerega-zaklja-vzeti-denar-za-skupno-promocijo-slovenije-kot-turisticne-destinacije/342610	eos	iz Bavčarjevega, Zidarjevega, Tovšakinega, Rigelnikovega, Kordeževega, Jankovićevega, itd, itd. Saj ni tako težko.
rtvslo	2015-10-04 14:14:00	Šport	3.0	false	1.0	8382.0	http://www.rtvslo.si/sport/zimski-sporti/tudi-najmlajsi-prevc-skace-na-najvisjo-stopnicko-domen-zmagal-v-klingenthalu/375500	rajko234	"Bravo, Domen! Ob družini PREVC je še ena varianta - OI 2026 ""mix ekipa"": Cene (takrat v 30 letu), Domen (27), Nika (21) in Ema (v 17). Kaj pa Peter (v 34 letu)? Peter bo do takrat že vse osvojil in bo trener za brata in sestri."
